Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Payment_Method,Returned,Gross_Sales,Discount_Amount,Net_Sales
O01088,2025-04-29 12:09:38.995799160,C0115,Headphones,Accessories,South,4,2500,0.15,Credit Card,No,10000,1500.0,8500.0
O01089,2025-04-29 14:46:38.479695938,C0202,Headphones,Accessories,West,1,2500,0.15,Debit Card,No,2500,375.0,2125.0
O01090,2025-04-29 17:23:37.963592718,C0279,Monitor,Electronics,East,4,15000,0.05,Credit Card,No,60000,3000.0,57000.0
O01091,2025-04-29 20:00:37.447489498,C0372,Smartphone,Electronics,East,4,40000,0.15,Credit Card,No,160000,24000.0,136000.0
O01092,2025-04-29 22:37:36.931386276,C0386,Tablet,Electronics,North,4,30000,0.15,UPI,No,120000,18000.0,102000.0
O01093,2025-04-30 01:14:36.415283056,C0049,Keyboard,Accessories,North,5,2000,0.1,Credit Card,No,10000,1000.0,9000.0
O01094,2025-04-30 03:51:35.899179836,C0389,Keyboard,Accessories,East,1,2000,0.1,Cash,No,2000,200.0,1800.0
O01095,2025-04-30 06:28:35.383076614,C0228,Mouse,Accessories,West,2,800,0.1,UPI,No,1600,160.0,1440.0
O01096,2025-04-30 09:05:34.866973394,C0423,Monitor,Electronics,North,1,15000,0.1,Cash,No,15000,1500.0,13500.0
O01097,2025-04-30 11:42:34.350870174,C0101,Monitor,Electronics,South,1,15000,0.15,Cash,No,15000,2250.0,12750.0
O01098,2025-04-30 14:19:33.834766952,C0293,Headphones,Accessories,West,2,2500,0.1,Cash,No,5000,500.0,4500.0
O01099,2025-04-30 16:56:33.318663732,C0129,Webcam,Accessories,East,5,3500,0.15,Credit Card,No,17500,2625.0,14875.0
O01100,2025-04-30 19:33:32.802560512,C0449,Tablet,Electronics,North,3,30000,0.05,UPI,No,90000,4500.0,85500.0
O01101,2025-04-30 22:10:32.286457292,C0159,Tablet,Electronics,South,2,30000,0.05,Cash,No,60000,3000.0,57000.0
O01102,2025-05-01 00:47:31.770354070,C0199,Smartphone,Electronics,North,4,40000,0.15,Cash,No,160000,24000.0,136000.0
O01103,2025-05-01 03:24:31.254250850,C0035,Mouse,Accessories,West,4,800,0.1,Credit Card,No,3200,320.0,2880.0
O01104,2025-05-01 06:01:30.738147630,C0106,Keyboard,Accessories,South,3,2000,0.05,Cash,No,6000,300.0,5700.0
O01105,2025-05-01 08:38:30.222044408,C0448,Tablet,Electronics,West,4,30000,0.0,Cash,No,120000,0.0,120000.0
O01106,2025-05-01 11:15:29.705941188,C0404,Monitor,Electronics,West,4,15000,0.15,Credit Card,No,60000,9000.0,51000.0
O01107,2025-05-01 13:52:29.189837968,C0455,Smartphone,Electronics,South,4,40000,0.1,Debit Card,No,160000,16000.0,144000.0
O01108,2025-05-01 16:29:28.673734746,C0405,Monitor,Electronics,North,2,15000,0.1,UPI,No,30000,3000.0,27000.0
O01109,2025-05-01 19:06:28.157631526,C0142,Mouse,Accessories,West,3,800,0.15,UPI,No,2400,360.0,2040.0
O01110,2025-05-01 21:43:27.641528306,C0474,Smartphone,Electronics,North,2,40000,0.15,Debit Card,No,80000,12000.0,68000.0
O01111,2025-05-02 00:20:27.125425084,C0310,Tablet,Electronics,North,1,30000,0.15,Debit Card,No,30000,4500.0,25500.0
O01112,2025-05-02 02:57:26.609321864,C0225,Webcam,Accessories,North,1,3500,0.05,Debit Card,Yes,3500,175.0,3325.0
O01113,2025-05-02 05:34:26.093218644,C0185,Mouse,Accessories,South,2,800,0.05,UPI,No,1600,80.0,1520.0
O01114,2025-05-02 08:11:25.577115422,C0416,Mouse,Accessories,West,5,800,0.15,Cash,No,4000,600.0,3400.0
O01115,2025-05-02 10:48:25.061012202,C0245,Headphones,Accessories,East,2,2500,0.1,UPI,Yes,5000,500.0,4500.0
O01116,2025-05-02 13:25:24.544908982,C0452,Laptop,Electronics,West,3,65000,0.05,UPI,No,195000,9750.0,185250.0
O01117,2025-05-02 16:02:24.028805760,C0067,Laptop,Electronics,East,5,65000,0.15,UPI,No,325000,48750.0,276250.0
O01118,2025-05-02 18:39:23.512702540,C0304,Smartphone,Electronics,North,5,40000,0.0,Credit Card,No,200000,0.0,200000.0
O01119,2025-05-02 21:16:22.996599320,C0416,Smartphone,Electronics,South,1,40000,0.0,Cash,No,40000,0.0,40000.0
O01120,2025-05-02 23:53:22.480496098,C0452,Laptop,Electronics,West,3,65000,0.1,Credit Card,No,195000,19500.0,175500.0
O01121,2025-05-03 02:30:21.964392878,C0198,Keyboard,Accessories,North,1,2000,0.05,UPI,No,2000,100.0,1900.0
O01122,2025-05-03 05:07:21.448289658,C0423,Headphones,Accessories,East,3,2500,0.0,UPI,No,7500,0.0,7500.0
O01123,2025-05-03 07:44:20.932186436,C0351,Monitor,Electronics,North,2,15000,0.0,Credit Card,No,30000,0.0,30000.0
O01124,2025-05-03 10:21:20.416083216,C0316,Tablet,Electronics,East,5,30000,0.15,UPI,No,150000,22500.0,127500.0
O01125,2025-05-03 12:58:19.899979996,C0498,Smartphone,Electronics,West,4,40000,0.05,Debit Card,No,160000,8000.0,152000.0
O01126,2025-05-03 15:35:19.383876774,C0307,Smartphone,Electronics,East,2,40000,0.05,Debit Card,No,80000,4000.0,76000.0
O01127,2025-05-03 18:12:18.867773554,C0211,Monitor,Electronics,North,5,15000,0.05,UPI,No,75000,3750.0,71250.0
O01128,2025-05-03 20:49:18.351670334,C0003,Monitor,Electronics,West,5,15000,0.15,Cash,No,75000,11250.0,63750.0
O01129,2025-05-03 23:26:17.835567112,C0117,Laptop,Electronics,East,4,65000,0.15,Cash,No,260000,39000.0,221000.0
O01130,2025-05-04 02:03:17.319463892,C0441,Mouse,Accessories,South,3,800,0.05,UPI,No,2400,120.0,2280.0
O01131,2025-05-04 04:40:16.803360672,C0312,Keyboard,Accessories,North,5,2000,0.0,Debit Card,No,10000,0.0,10000.0
O01132,2025-05-04 07:17:16.287257452,C0194,Mouse,Accessories,West,4,800,0.15,Credit Card,No,3200,480.0,2720.0
O01133,2025-05-04 09:54:15.771154230,C0089,Monitor,Electronics,South,1,15000,0.05,Credit Card,No,15000,750.0,14250.0
O01134,2025-05-04 12:31:15.255051010,C0246,Keyboard,Accessories,North,2,2000,0.0,UPI,No,4000,0.0,4000.0
O01135,2025-05-04 15:08:14.738947790,C0160,Webcam,Accessories,South,5,3500,0.15,Cash,No,17500,2625.0,14875.0
O01136,2025-05-04 17:45:14.222844568,C0283,Smartphone,Electronics,East,5,40000,0.0,UPI,No,200000,0.0,200000.0
O01137,2025-05-04 20:22:13.706741348,C0054,Laptop,Electronics,West,5,65000,0.0,Debit Card,No,325000,0.0,325000.0
O01138,2025-05-04 22:59:13.190638128,C0002,Keyboard,Accessories,West,1,2000,0.15,Credit Card,No,2000,300.0,1700.0
O01139,2025-05-05 01:36:12.674534906,C0130,Webcam,Accessories,North,2,3500,0.05,Credit Card,No,7000,350.0,6650.0
O01140,2025-05-05 04:13:12.158431686,C0310,Monitor,Electronics,North,3,15000,0.0,Cash,No,45000,0.0,45000.0
O01141,2025-05-05 06:50:11.642328466,C0175,Headphones,Accessories,West,5,2500,0.15,Credit Card,No,12500,1875.0,10625.0
O01142,2025-05-05 09:27:11.126225244,C0137,Monitor,Electronics,North,5,15000,0.05,Credit Card,No,75000,3750.0,71250.0
O01143,2025-05-05 12:04:10.610122024,C0361,Tablet,Electronics,West,5,30000,0.1,Credit Card,No,150000,15000.0,135000.0
O01144,2025-05-05 14:41:10.094018804,C0186,Mouse,Accessories,West,2,800,0.1,Cash,No,1600,160.0,1440.0
O01145,2025-05-05 17:18:09.577915582,C0016,Laptop,Electronics,North,4,65000,0.1,UPI,No,260000,26000.0,234000.0
O01146,2025-05-05 19:55:09.061812362,C0469,Mouse,Accessories,South,2,800,0.1,UPI,No,1600,160.0,1440.0
O01147,2025-05-05 22:32:08.545709142,C0100,Tablet,Electronics,North,3,30000,0.0,Cash,No,90000,0.0,90000.0
O01148,2025-05-06 01:09:08.029605920,C0133,Keyboard,Accessories,West,3,2000,0.05,Cash,No,6000,300.0,5700.0
O01149,2025-05-06 03:46:07.513502700,C0413,Tablet,Electronics,North,1,30000,0.05,UPI,No,30000,1500.0,28500.0
O01150,2025-05-06 06:23:06.997399480,C0121,Smartphone,Electronics,East,4,40000,0.0,Cash,Yes,160000,0.0,160000.0
O01151,2025-05-06 09:00:06.481296258,C0235,Monitor,Electronics,South,3,15000,0.05,Credit Card,No,45000,2250.0,42750.0
O01152,2025-05-06 11:37:05.965193038,C0440,Monitor,Electronics,South,2,15000,0.15,Debit Card,No,30000,4500.0,25500.0
O01153,2025-05-06 14:14:05.449089818,C0271,Monitor,Electronics,West,1,15000,0.05,Credit Card,No,15000,750.0,14250.0
O01154,2025-05-06 16:51:04.932986596,C0263,Headphones,Accessories,South,4,2500,0.0,Debit Card,No,10000,0.0,10000.0
O01155,2025-05-06 19:28:04.416883376,C0130,Webcam,Accessories,South,1,3500,0.15,Credit Card,No,3500,525.0,2975.0
O01156,2025-05-06 22:05:03.900780156,C0448,Laptop,Electronics,East,5,65000,0.1,Credit Card,No,325000,32500.0,292500.0
O01157,2025-05-07 00:42:03.384676934,C0439,Tablet,Electronics,East,2,30000,0.15,UPI,No,60000,9000.0,51000.0
O01158,2025-05-07 03:19:02.868573714,C0056,Headphones,Accessories,North,1,2500,0.0,UPI,No,2500,0.0,2500.0
O01159,2025-05-07 05:56:02.352470494,C0199,Tablet,Electronics,West,1,30000,0.05,Credit Card,No,30000,1500.0,28500.0
O01160,2025-05-07 08:33:01.836367272,C0177,Monitor,Electronics,East,3,15000,0.15,Credit Card,No,45000,6750.0,38250.0
O01161,2025-05-07 11:10:01.320264052,C0219,Smartphone,Electronics,East,5,40000,0.15,UPI,No,200000,30000.0,170000.0
O01162,2025-05-07 13:47:00.804160832,C0274,Laptop,Electronics,East,4,65000,0.05,UPI,No,260000,13000.0,247000.0
O01163,2025-05-07 16:24:00.288057612,C0027,Keyboard,Accessories,West,2,2000,0.0,UPI,No,4000,0.0,4000.0
O01164,2025-05-07 19:00:59.771954390,C0052,Tablet,Electronics,East,2,30000,0.15,Cash,No,60000,9000.0,51000.0
O01165,2025-05-07 21:37:59.255851170,C0217,Laptop,Electronics,North,5,65000,0.05,UPI,Yes,325000,16250.0,308750.0
O01166,2025-05-08 00:14:58.739747950,C0101,Monitor,Electronics,West,4,15000,0.1,UPI,No,60000,6000.0,54000.0
O01167,2025-05-08 02:51:58.223644728,C0432,Headphones,Accessories,South,2,2500,0.15,Credit Card,No,5000,750.0,4250.0
O01168,2025-05-08 05:28:57.707541508,C0441,Headphones,Accessories,South,3,2500,0.15,Debit Card,No,7500,1125.0,6375.0
O01169,2025-05-08 08:05:57.191438288,C0177,Mouse,Accessories,East,2,800,0.15,Debit Card,No,1600,240.0,1360.0
O01170,2025-05-08 10:42:56.675335066,C0241,Keyboard,Accessories,East,5,2000,0.05,UPI,No,10000,500.0,9500.0
O01171,2025-05-08 13:19:56.159231846,C0421,Smartphone,Electronics,East,2,40000,0.0,Credit Card,No,80000,0.0,80000.0
O01172,2025-05-08 15:56:55.643128626,C0117,Laptop,Electronics,West,4,65000,0.0,UPI,No,260000,0.0,260000.0
O01173,2025-05-08 18:33:55.127025404,C0296,Monitor,Electronics,South,5,15000,0.1,Cash,Yes,75000,7500.0,67500.0
O01174,2025-05-08 21:10:54.610922184,C0294,Mouse,Accessories,West,4,800,0.1,Debit Card,No,3200,320.0,2880.0
O01175,2025-05-08 23:47:54.094818964,C0149,Smartphone,Electronics,West,2,40000,0.0,UPI,No,80000,0.0,80000.0
O01176,2025-05-09 02:24:53.578715742,C0300,Smartphone,Electronics,North,5,40000,0.1,Debit Card,No,200000,20000.0,180000.0
O01177,2025-05-09 05:01:53.062612522,C0426,Webcam,Accessories,South,1,3500,0.05,Debit Card,No,3500,175.0,3325.0
O01178,2025-05-09 07:38:52.546509302,C0335,Mouse,Accessories,North,5,800,0.1,Credit Card,No,4000,400.0,3600.0
O01179,2025-05-09 10:15:52.030406080,C0247,Laptop,Electronics,West,2,65000,0.05,Credit Card,No,130000,6500.0,123500.0
O01180,2025-05-09 12:52:51.514302860,C0254,Headphones,Accessories,South,5,2500,0.15,Debit Card,No,12500,1875.0,10625.0
O01181,2025-05-09 15:29:50.998199640,C0253,Laptop,Electronics,South,2,65000,0.0,UPI,No,130000,0.0,130000.0
O01182,2025-05-09 18:06:50.482096418,C0425,Smartphone,Electronics,West,1,40000,0.1,Credit Card,No,40000,4000.0,36000.0
O01183,2025-05-09 20:43:49.965993198,C0375,Tablet,Electronics,West,3,30000,0.1,UPI,No,90000,9000.0,81000.0
O01184,2025-05-09 23:20:49.449889978,C0411,Mouse,Accessories,West,4,800,0.1,UPI,No,3200,320.0,2880.0
O01185,2025-05-10 01:57:48.933786756,C0178,Webcam,Accessories,East,4,3500,0.1,Credit Card,No,14000,1400.0,12600.0
O01186,2025-05-10 04:34:48.417683536,C0299,Keyboard,Accessories,West,5,2000,0.1,Debit Card,No,10000,1000.0,9000.0
O01187,2025-05-10 07:11:47.901580316,C0464,Keyboard,Accessories,South,1,2000,0.15,Debit Card,No,2000,300.0,1700.0
O01188,2025-05-10 09:48:47.385477094,C0230,Headphones,Accessories,South,4,2500,0.05,Credit Card,No,10000,500.0,9500.0
O01189,2025-05-10 12:25:46.869373874,C0127,Laptop,Electronics,East,5,65000,0.0,UPI,No,325000,0.0,325000.0
O01190,2025-05-10 15:02:46.353270654,C0395,Tablet,Electronics,East,3,30000,0.1,UPI,No,90000,9000.0,81000.0
O01191,2025-05-10 17:39:45.837167434,C0353,Headphones,Accessories,East,2,2500,0.15,Cash,No,5000,750.0,4250.0
O01192,2025-05-10 20:16:45.321064212,C0131,Webcam,Accessories,North,2,3500,0.0,Cash,No,7000,0.0,7000.0
O01193,2025-05-10 22:53:44.804960992,C0387,Laptop,Electronics,East,2,65000,0.1,Credit Card,No,130000,13000.0,117000.0
O01194,2025-05-11 01:30:44.288857772,C0426,Headphones,Accessories,East,5,2500,0.15,UPI,No,12500,1875.0,10625.0
O01195,2025-05-11 04:07:43.772754550,C0038,Smartphone,Electronics,North,3,40000,0.15,Cash,No,120000,18000.0,102000.0
O01196,2025-05-11 06:44:43.256651330,C0364,Keyboard,Accessories,East,4,2000,0.1,Credit Card,No,8000,800.0,7200.0
O01197,2025-05-11 09:21:42.740548110,C0085,Mouse,Accessories,North,2,800,0.1,Credit Card,Yes,1600,160.0,1440.0
O01198,2025-05-11 11:58:42.224444888,C0154,Headphones,Accessories,East,1,2500,0.15,Debit Card,No,2500,375.0,2125.0
O01199,2025-05-11 14:35:41.708341668,C0054,Headphones,Accessories,North,5,2500,0.1,UPI,Yes,12500,1250.0,11250.0
O01200,2025-05-11 17:12:41.192238448,C0036,Webcam,Accessories,East,4,3500,0.0,Debit Card,No,14000,0.0,14000.0
O01201,2025-05-11 19:49:40.676135226,C0099,Monitor,Electronics,North,3,15000,0.1,Cash,No,45000,4500.0,40500.0
O01202,2025-05-11 22:26:40.160032006,C0324,Laptop,Electronics,South,3,65000,0.05,Cash,No,195000,9750.0,185250.0
O01203,2025-05-12 01:03:39.643928786,C0038,Headphones,Accessories,East,1,2500,0.1,Debit Card,No,2500,250.0,2250.0
O01204,2025-05-12 03:40:39.127825564,C0435,Keyboard,Accessories,South,5,2000,0.1,Cash,No,10000,1000.0,9000.0
O01205,2025-05-12 06:17:38.611722344,C0038,Keyboard,Accessories,North,3,2000,0.05,UPI,No,6000,300.0,5700.0
O01206,2025-05-12 08:54:38.095619124,C0250,Headphones,Accessories,West,1,2500,0.15,Cash,No,2500,375.0,2125.0
O01207,2025-05-12 11:31:37.579515902,C0388,Laptop,Electronics,North,4,65000,0.0,UPI,No,260000,0.0,260000.0
O01208,2025-05-12 14:08:37.063412682,C0089,Webcam,Accessories,East,4,3500,0.0,Cash,No,14000,0.0,14000.0
O01209,2025-05-12 16:45:36.547309462,C0487,Webcam,Accessories,East,5,3500,0.05,UPI,No,17500,875.0,16625.0
O01210,2025-05-12 19:22:36.031206240,C0165,Tablet,Electronics,West,3,30000,0.05,Debit Card,No,90000,4500.0,85500.0
O01211,2025-05-12 21:59:35.515103020,C0226,Keyboard,Accessories,South,4,2000,0.0,UPI,No,8000,0.0,8000.0
O01212,2025-05-13 00:36:34.998999800,C0073,Keyboard,Accessories,East,3,2000,0.05,Cash,No,6000,300.0,5700.0
O01213,2025-05-13 03:13:34.482896578,C0097,Webcam,Accessories,East,4,3500,0.0,UPI,No,14000,0.0,14000.0
O01214,2025-05-13 05:50:33.966793358,C0145,Headphones,Accessories,East,4,2500,0.05,UPI,No,10000,500.0,9500.0
O01215,2025-05-13 08:27:33.450690138,C0386,Keyboard,Accessories,South,4,2000,0.15,UPI,No,8000,1200.0,6800.0
O01216,2025-05-13 11:04:32.934586916,C0174,Mouse,Accessories,East,5,800,0.0,Debit Card,No,4000,0.0,4000.0
O01217,2025-05-13 13:41:32.418483696,C0364,Keyboard,Accessories,South,4,2000,0.15,UPI,No,8000,1200.0,6800.0
O01218,2025-05-13 16:18:31.902380476,C0461,Tablet,Electronics,West,3,30000,0.1,Debit Card,No,90000,9000.0,81000.0
O01219,2025-05-13 18:55:31.386277254,C0298,Smartphone,Electronics,North,1,40000,0.15,UPI,No,40000,6000.0,34000.0
O01220,2025-05-13 21:32:30.870174034,C0252,Mouse,Accessories,West,5,800,0.1,Cash,No,4000,400.0,3600.0
O01221,2025-05-14 00:09:30.354070814,C0189,Laptop,Electronics,North,1,65000,0.1,Cash,No,65000,6500.0,58500.0
O01222,2025-05-14 02:46:29.837967594,C0248,Webcam,Accessories,North,3,3500,0.15,Cash,No,10500,1575.0,8925.0
O01223,2025-05-14 05:23:29.321864372,C0376,Monitor,Electronics,East,2,15000,0.0,Credit Card,No,30000,0.0,30000.0
O01224,2025-05-14 08:00:28.805761152,C0240,Smartphone,Electronics,North,4,40000,0.15,Debit Card,No,160000,24000.0,136000.0
O01225,2025-05-14 10:37:28.289657932,C0273,Webcam,Accessories,South,4,3500,0.0,Credit Card,No,14000,0.0,14000.0
O01226,2025-05-14 13:14:27.773554710,C0025,Tablet,Electronics,South,4,30000,0.0,Cash,No,120000,0.0,120000.0
O01227,2025-05-14 15:51:27.257451490,C0127,Smartphone,Electronics,North,2,40000,0.15,Cash,No,80000,12000.0,68000.0
O01228,2025-05-14 18:28:26.741348270,C0099,Smartphone,Electronics,South,1,40000,0.15,Credit Card,No,40000,6000.0,34000.0
O01229,2025-05-14 21:05:26.225245048,C0330,Headphones,Accessories,West,1,2500,0.1,Cash,No,2500,250.0,2250.0
O01230,2025-05-14 23:42:25.709141828,C0226,Tablet,Electronics,West,4,30000,0.0,Debit Card,No,120000,0.0,120000.0
O01231,2025-05-15 02:19:25.193038608,C0185,Headphones,Accessories,North,2,2500,0.1,Cash,No,5000,500.0,4500.0
O01232,2025-05-15 04:56:24.676935386,C0328,Mouse,Accessories,East,5,800,0.15,Debit Card,No,4000,600.0,3400.0
O01233,2025-05-15 07:33:24.160832166,C0277,Mouse,Accessories,South,5,800,0.15,Cash,No,4000,600.0,3400.0
O01234,2025-05-15 10:10:23.644728946,C0174,Tablet,Electronics,West,2,30000,0.15,Debit Card,No,60000,9000.0,51000.0
O01235,2025-05-15 12:47:23.128625724,C0316,Laptop,Electronics,West,1,65000,0.15,Credit Card,No,65000,9750.0,55250.0
O01236,2025-05-15 15:24:22.612522504,C0298,Laptop,Electronics,West,5,65000,0.15,Cash,No,325000,48750.0,276250.0
O01237,2025-05-15 18:01:22.096419284,C0364,Headphones,Accessories,West,3,2500,0.15,Debit Card,No,7500,1125.0,6375.0
O01238,2025-05-15 20:38:21.580316062,C0050,Keyboard,Accessories,North,4,2000,0.0,Credit Card,Yes,8000,0.0,8000.0
O01239,2025-05-15 23:15:21.064212842,C0266,Smartphone,Electronics,East,1,40000,0.0,Credit Card,No,40000,0.0,40000.0
O01240,2025-05-16 01:52:20.548109622,C0446,Mouse,Accessories,West,1,800,0.0,Debit Card,No,800,0.0,800.0
O01241,2025-05-16 04:29:20.032006400,C0104,Laptop,Electronics,East,3,65000,0.15,Cash,No,195000,29250.0,165750.0
O01242,2025-05-16 07:06:19.515903180,C0075,Headphones,Accessories,North,5,2500,0.05,Credit Card,No,12500,625.0,11875.0
O01243,2025-05-16 09:43:18.999799960,C0243,Smartphone,Electronics,South,5,40000,0.1,Credit Card,No,200000,20000.0,180000.0
O01244,2025-05-16 12:20:18.483696738,C0250,Monitor,Electronics,East,4,15000,0.05,Debit Card,No,60000,3000.0,57000.0
O01245,2025-05-16 14:57:17.967593518,C0280,Webcam,Accessories,East,5,3500,0.0,Debit Card,No,17500,0.0,17500.0
O01246,2025-05-16 17:34:17.451490298,C0246,Headphones,Accessories,South,4,2500,0.15,UPI,No,10000,1500.0,8500.0
O01247,2025-05-16 20:11:16.935387076,C0486,Smartphone,Electronics,North,3,40000,0.15,UPI,No,120000,18000.0,102000.0
O01248,2025-05-16 22:48:16.419283856,C0104,Headphones,Accessories,North,4,2500,0.1,Cash,No,10000,1000.0,9000.0
O01249,2025-05-17 01:25:15.903180636,C0157,Webcam,Accessories,North,3,3500,0.05,Debit Card,No,10500,525.0,9975.0
O01250,2025-05-17 04:02:15.387077414,C0168,Laptop,Electronics,East,4,65000,0.1,Credit Card,No,260000,26000.0,234000.0
O01251,2025-05-17 06:39:14.870974194,C0425,Smartphone,Electronics,North,4,40000,0.05,Credit Card,No,160000,8000.0,152000.0
O01252,2025-05-17 09:16:14.354870974,C0111,Smartphone,Electronics,East,3,40000,0.05,Debit Card,No,120000,6000.0,114000.0
O01253,2025-05-17 11:53:13.838767754,C0287,Headphones,Accessories,South,3,2500,0.05,Cash,No,7500,375.0,7125.0
O01254,2025-05-17 14:30:13.322664532,C0033,Webcam,Accessories,West,1,3500,0.15,Cash,No,3500,525.0,2975.0
O01255,2025-05-17 17:07:12.806561312,C0034,Tablet,Electronics,North,4,30000,0.05,Credit Card,No,120000,6000.0,114000.0
O01256,2025-05-17 19:44:12.290458092,C0074,Laptop,Electronics,South,2,65000,0.15,UPI,Yes,130000,19500.0,110500.0
O01257,2025-05-17 22:21:11.774354870,C0206,Laptop,Electronics,East,1,65000,0.05,Credit Card,No,65000,3250.0,61750.0
O01258,2025-05-18 00:58:11.258251650,C0346,Mouse,Accessories,North,3,800,0.1,Debit Card,No,2400,240.0,2160.0
O01259,2025-05-18 03:35:10.742148430,C0297,Smartphone,Electronics,South,3,40000,0.0,Debit Card,No,120000,0.0,120000.0
O01260,2025-05-18 06:12:10.226045208,C0251,Tablet,Electronics,South,4,30000,0.0,UPI,No,120000,0.0,120000.0
O01261,2025-05-18 08:49:09.709941988,C0185,Monitor,Electronics,North,4,15000,0.05,Cash,Yes,60000,3000.0,57000.0
O01262,2025-05-18 11:26:09.193838768,C0253,Monitor,Electronics,West,5,15000,0.15,UPI,No,75000,11250.0,63750.0
O01263,2025-05-18 14:03:08.677735546,C0461,Mouse,Accessories,East,1,800,0.1,UPI,No,800,80.0,720.0
O01264,2025-05-18 16:40:08.161632326,C0165,Webcam,Accessories,North,4,3500,0.0,UPI,No,14000,0.0,14000.0
O01265,2025-05-18 19:17:07.645529106,C0484,Headphones,Accessories,North,5,2500,0.15,UPI,No,12500,1875.0,10625.0
O01266,2025-05-18 21:54:07.129425884,C0466,Headphones,Accessories,South,4,2500,0.05,Cash,No,10000,500.0,9500.0
O01267,2025-05-19 00:31:06.613322664,C0399,Laptop,Electronics,West,2,65000,0.15,Credit Card,No,130000,19500.0,110500.0
O01268,2025-05-19 03:08:06.097219444,C0390,Mouse,Accessories,South,5,800,0.1,Debit Card,No,4000,400.0,3600.0
O01269,2025-05-19 05:45:05.581116222,C0183,Monitor,Electronics,South,1,15000,0.15,Credit Card,No,15000,2250.0,12750.0
O01270,2025-05-19 08:22:05.065013002,C0411,Tablet,Electronics,East,5,30000,0.15,Cash,No,150000,22500.0,127500.0
O01271,2025-05-19 10:59:04.548909782,C0212,Mouse,Accessories,South,3,800,0.15,UPI,No,2400,360.0,2040.0
O01272,2025-05-19 13:36:04.032806560,C0178,Smartphone,Electronics,West,4,40000,0.0,UPI,No,160000,0.0,160000.0
O01273,2025-05-19 16:13:03.516703340,C0391,Keyboard,Accessories,South,2,2000,0.05,Credit Card,No,4000,200.0,3800.0
O01274,2025-05-19 18:50:03.000600120,C0056,Smartphone,Electronics,North,2,40000,0.15,Credit Card,No,80000,12000.0,68000.0
O01275,2025-05-19 21:27:02.484496898,C0187,Monitor,Electronics,East,1,15000,0.0,Cash,Yes,15000,0.0,15000.0
O01276,2025-05-20 00:04:01.968393678,C0418,Keyboard,Accessories,North,1,2000,0.0,UPI,No,2000,0.0,2000.0
O01277,2025-05-20 02:41:01.452290458,C0036,Monitor,Electronics,West,2,15000,0.0,UPI,No,30000,0.0,30000.0
O01278,2025-05-20 05:18:00.936187236,C0037,Headphones,Accessories,South,3,2500,0.1,UPI,No,7500,750.0,6750.0
O01279,2025-05-20 07:55:00.420084016,C0134,Keyboard,Accessories,East,3,2000,0.15,UPI,No,6000,900.0,5100.0
O01280,2025-05-20 10:31:59.903980796,C0253,Webcam,Accessories,West,5,3500,0.15,Debit Card,Yes,17500,2625.0,14875.0
